Noprestamo,Pais,Fechasistema,Producto,Empdeudor1,Empnombdeudor1,Formapgodeudor1,Descripformapgode1,Empdeudor2,Empnombdeudor2,Formapagdeudor2,FechaDesem,Fechacancelacion,Saldoprestamo,Tasaintorig,Tasaintact,Tipocartera,Diasmora,Anomes,Mtomescorr,Mto30dias,Mto60dias,Mto90dias,Mto120dias,Mto150dias,Mto180dias,Mto210dias,Mto240dias,Mto270dias,Mto300dias,Mto330dias,Mto360dias,Mtomas360dias,Saldoprogram,Tipoprestamo,Mtototalmora,Diasmorareal,Contagiadosn,Porcendeudamientotal,DelinquencySinAlivio,Monto CXC,Identificacion,aniomesfsubida,aniomesfdesem,fechasubidamesanterior
01-A-0956,SAL,202012,HIPOTECA,452,ASALARIADO EN EEUU (PLAN DE HERMANOS LEJANOS),VOL,Pago Voluntario,3,AMA DE CASA,N/A,2006-02-17,NULL,2262.62,7.75,9.75,Cartera Administrada,NULL,202012,1.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,1.81,NULL,NO,NULL,1-30 DAYS,168.72,NULL,202012,20062,2020-11-01
01-A-0957,SAL,202012,HIPOTECA,872,JUAN GILBERTO GUZMAN Y COMPAÑIA,DD,Descuento Directo,NULL,NULL,NULL,2006-02-27,2009-02-27,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0958,SAL,202012,HIPOTECA,196,CLIENTE SIN EMPLEO,VOL,Pago Voluntario,209,MINISTERIO DE HACIENDA,VOL,2006-12-01,NULL,42790.93,7.75,7.68,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,CURRENT,NULL,NULL,202012,200612,2020-11-01
01-A-0959,SAL,202012,HIPOTECA,596,MINISTERIO DE EDUCACION DEPARTAMENTAL DE USULUTAN,VOL,Pago Voluntario,NULL,NULL,NULL,2006-02-16,2015-05-08,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0960,SAL,202012,HIPOTECA,196,CLIENTE SIN EMPLEO,VOL,Pago Voluntario,NULL,NULL,NULL,2006-02-16,2008-10-14,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0961,SAL,202012,HIPOTECA,53,CORTE SUPREMA DE JUSTICIA,VOL,Pago Voluntario,NULL,NULL,NULL,2006-01-31,2010-12-22,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20061,2020-11-01
01-A-0962,SAL,202012,HIPOTECA,415,FUNDACION SALVADOREÑA DE DESARROLLO Y VIVIENDA MIN,DD,Descuento Directo,NULL,NULL,NULL,2006-01-31,2007-05-15,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20061,2020-11-01
01-A-0963,SAL,202012,HIPOTECA,205,CENTRO NACIONAL DE REGISTROS,DD,Descuento Directo,6128,FUNDACIÓN CRISTOSAL,VOL,2006-02-03,NULL,53452.29,7.75,8.34,Cartera Administrada,NULL,202012,12.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,12.18,NULL,NO,NULL,CURRENT,0.00,NULL,202012,20062,2020-11-01
01-A-0964,SAL,202012,HIPOTECA,877,AGROINDUSTRIAS P + S SA DE CV,VOL,Pago Voluntario,878,KINDER ESCALON,N/A,2006-02-17,2012-02-08,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0965,SAL,202012,HIPOTECA,876,INMOBILIARIA ORIENTAL SA DE CV,ACH,Transferencia ACH,875,COMDISANPABLO SA DE CV,ACH,2006-02-21,2014-02-28,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0966,SAL,202012,HIPOTECA,6697,PROFESIONAL INDEPENDIENTE,VOL,Pago Voluntario,NULL,NULL,NULL,2006-02-07,NULL,4395.71,7.75,10.50,Cartera Administrada,NULL,202012,29.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,29.00,NULL,NO,NULL,31-60 DAYS,363.42,NULL,202012,20062,2020-11-01
01-A-0967,SAL,202012,HIPOTECA,874,ASOC. DE TRABAJADORES DE TABACALERA DE EL SALVADOR,DD,Descuento Directo,NULL,NULL,NULL,2006-01-31,2007-06-28,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20061,2020-11-01
01-A-0968,SAL,202012,HIPOTECA,42,BANCO AGRICOLA DE EL SALVADOR,ACH,Transferencia ACH,13,SISTEMAS BEA,N/A,2006-02-07,2008-06-03,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0969,SAL,202012,HIPOTECA,6697,PROFESIONAL INDEPENDIENTE,VOL,Pago Voluntario,NULL,NULL,NULL,2006-02-20,NULL,16159.69,7.00,9.21,Cartera Administrada,903,202012,9.67,162.30,162.30,162.30,162.30,162.30,162.30,162.30,162.30,162.30,162.30,162.30,162.30,3083.70,201.90,HIP,5040.97,NULL,NO,NULL,+ 361 DAYS,NULL,NULL,202012,20062,2020-11-01
01-A-0970,SAL,202012,HIPOTECA,347,ALCALDIA MUNICIPAL DE SAN SALVADOR,ACH,Transferencia ACH,NULL,NULL,NULL,2006-02-17,2008-02-06,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0971,SAL,202012,HIPOTECA,888,GBNET S.A. DE C.V.,VOL,Pago Voluntario,13,SISTEMAS BEA,VOL,2006-02-07,2008-05-13,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0972,SAL,202012,HIPOTECA,209,MINISTERIO DE HACIENDA,DD,Descuento Directo,196,CLIENTE SIN EMPLEO,VOL,2006-02-08,2008-04-23,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0974,SAL,202012,HIPOTECA,53,CORTE SUPREMA DE JUSTICIA,ACH,Transferencia ACH,NULL,NULL,NULL,2006-02-03,2007-06-20,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0975,SAL,202012,HIPOTECA,5965,CLIENTE FALLECIDO,VOL,Pago Voluntario,3,AMA DE CASA,N/A,2006-02-21,2019-03-01,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0976,SAL,202012,HIPOTECA,196,CLIENTE SIN EMPLEO,VOL,Pago Voluntario,3,AMA DE CASA,N/A,2006-02-10,2011-06-20,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0977,SAL,202012,HIPOTECA,744,FUERA DEL PAIS,VOL,Pago Voluntario,744,FUERA DEL PAIS,VOL,2006-02-17,NULL,5562.11,7.75,9.68,Cartera Administrada,NULL,202012,38.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,38.25,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20062,2020-11-01
01-A-0978,SAL,202012,HIPOTECA,6697,PROFESIONAL INDEPENDIENTE,VOL,Pago Voluntario,6697,PROFESIONAL INDEPENDIENTE,VOL,2006-03-03,NULL,7615.97,7.75,10.25,Cartera Administrada,NULL,202012,21.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,21.33,NULL,NO,NULL,91-120 DAYS,539.96,NULL,202012,20063,2020-11-01
01-A-0979,SAL,202012,HIPOTECA,890,HOSPITAL NACIONAL PSIQUIATRICO DR. JOSE MOLINA MAR,DD,Descuento Directo,NULL,NULL,NULL,2006-04-17,2012-03-24,NULL,8.00,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20064,2020-11-01
01-A-0980,SAL,202012,HIPOTECA,287,ADMINISTRACION NACIONAL DE ACUEDUCTOS Y ALCANTARIL,ACH,Transferencia ACH,3,AMA DE CASA,N/A,2006-02-14,2015-06-01,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0981,SAL,202012,HIPOTECA,5713,MINISTERIO DE LA DEFENSA NACIONAL - COSAM,VOL,Pago Voluntario,NULL,NULL,NULL,2006-03-10,NULL,11599.59,7.75,9.75,Cartera Administrada,NULL,202012,9.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,9.27,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20063,2020-11-01
01-A-0982,SAL,202012,HIPOTECA,196,CLIENTE SIN EMPLEO,VOL,Pago Voluntario,NULL,NULL,NULL,2006-02-10,NULL,10974.20,7.75,10.25,Cartera Administrada,NULL,202012,49.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,49.17,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20062,2020-11-01
01-A-0983,SAL,202012,HIPOTECA,935,MINISTERIO DE EDUCACION - DEPARTAMENTAL DE SAN SAL,DD,Descuento Directo,222,AES-CLESA COMPAÑIA SOCIEDAD EN COMANDITA DE C.V.,VOL,2006-02-17,NULL,22577.43,7.75,8.77,Cartera Administrada,NULL,202012,86.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,86.91,NULL,NO,NULL,CURRENT,0.00,NULL,202012,20062,2020-11-01
01-A-0984,SAL,202012,HIPOTECA,54,"""HOSPITAL MILITAR, MINISTERIO DE DEFENSA""",DD,Descuento Directo,NULL,NULL,NULL,2006-02-21,NULL,11293.46,7.75,9.61,Cartera Administrada,NULL,202012,29.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,29.65,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20062,2020-11-01
01-A-0985,SAL,202012,HIPOTECA,452,ASALARIADO EN EEUU (PLAN DE HERMANOS LEJANOS),ACH,Transferencia ACH,6697,PROFESIONAL INDEPENDIENTE,N/A,2006-03-13,2015-09-01,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20063,2020-11-01
01-A-0986,SAL,202012,HIPOTECA,452,ASALARIADO EN EEUU (PLAN DE HERMANOS LEJANOS),VOL,Pago Voluntario,3,AMA DE CASA,N/A,2006-03-23,NULL,6558.12,7.75,9.75,Cartera Administrada,1,202012,0.48,151.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.15,HIP,151.78,NULL,NO,NULL,91-120 DAYS,498.49,NULL,202012,20063,2020-11-01
01-A-0987,SAL,202012,HIPOTECA,127,ALMACENES SIMAN SA DE CV,ACH,Transferencia ACH,NULL,NULL,NULL,2006-02-14,2007-08-29,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0989,SAL,202012,HIPOTECA,7902,COMPRADOR DE DERECHO,VOL,Pago Voluntario,NULL,NULL,NULL,2006-02-16,NULL,14638.62,7.00,9.42,Cartera Administrada,NULL,202012,76.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,76.45,NULL,NO,NULL,61-90 DAYS,484.40,NULL,202012,20062,2020-11-01
01-A-0991,SAL,202012,HIPOTECA,893,IMPLEMENTOS AGRICOLAS CENTROAMERICANOS S.A DE C.V,DD,Descuento Directo,3,AMA DE CASA,N/A,2006-03-13,NULL,6459.38,7.75,10.50,Cartera Administrada,NULL,202012,1.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,1.85,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20063,2020-11-01
01-A-0992,SAL,202012,HIPOTECA,102,AFP CONFIA S.A.,VOL,Pago Voluntario,196,CLIENTE SIN EMPLEO,VOL,2006-02-21,2010-08-21,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0994,SAL,202012,HIPOTECA,6697,PROFESIONAL INDEPENDIENTE,VOL,Pago Voluntario,6697,PROFESIONAL INDEPENDIENTE,VOL,2006-02-27,NULL,14688.89,7.75,6.75,Cartera Administrada,87,202012,148.65,164.00,164.00,164.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,640.65,NULL,NO,NULL,151-180 DAYS,492.00,NULL,202012,20062,2020-11-01
01-A-0995,SAL,202012,HIPOTECA,322,CARTONESA SA DE CV,DD,Descuento Directo,NULL,NULL,NULL,2006-02-21,2020-01-24,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0996,SAL,202012,HIPOTECA,898,COMPAÑIA DE TELECOM. DE EL SALVADOR S.A. DE C.V.,DD,Descuento Directo,NULL,NULL,NULL,2006-03-20,2009-11-10,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20063,2020-11-01
01-A-0997,SAL,202012,HIPOTECA,334,PRESIDENCIA DE LA REPUBLICA,DD,Descuento Directo,137,FONDO DE INVERSION SOCIAL PARA EL DESARROLLO LOCAL,ACH,2006-02-22,2008-08-25,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-0998,SAL,202012,HIPOTECA,209,MINISTERIO DE HACIENDA,DD,Descuento Directo,935,MINISTERIO DE EDUCACION - DEPARTAMENTAL DE SAN SAL,DD,2006-02-28,NULL,12399.37,7.75,9.38,Cartera Administrada,NULL,202012,9.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,9.53,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20062,2020-11-01
01-A-0999,SAL,202012,HIPOTECA,5965,CLIENTE FALLECIDO,VOL,Pago Voluntario,NULL,NULL,NULL,2006-03-13,2010-09-09,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20063,2020-11-01
01-A-1000,SAL,202012,HIPOTECA,78,HOSPITAL NACIONAL DE NIÑOS BENJAMIN BLOOM,DD,Descuento Directo,NULL,NULL,NULL,2006-03-13,NULL,7863.02,7.75,10.00,Cartera Administrada,NULL,202012,15.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,15.04,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20063,2020-11-01
01-A-1001,SAL,202012,HIPOTECA,209,MINISTERIO DE HACIENDA,VOL,Pago Voluntario,NULL,NULL,NULL,2006-03-28,NULL,8514.93,7.75,9.25,Cartera Administrada,NULL,202012,6.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,6.46,NULL,NO,NULL,CURRENT,0.00,NULL,202012,20063,2020-11-01
01-A-1002,SAL,202012,HIPOTECA,443,"""IMPRESOS DIVERSOS, S.A. DE CV.""",DD,Descuento Directo,NULL,NULL,NULL,2006-03-03,NULL,22784.62,7.75,8.73,Cartera Administrada,NULL,202012,10.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,10.87,NULL,NO,NULL,61-90 DAYS,781.77,NULL,202012,20063,2020-11-01
01-A-1003,SAL,202012,HIPOTECA,6697,PROFESIONAL INDEPENDIENTE,VOL,Pago Voluntario,NULL,NULL,NULL,2006-02-27,NULL,11948.34,7.75,9.14,Cartera en Libros,142,202012,121.12,162.73,162.73,162.73,162.73,162.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,934.77,NULL,NO,NULL,121-150 DAYS,NULL,NULL,202012,20062,2020-11-01
01-A-1004,SAL,202012,HIPOTECA,205,CENTRO NACIONAL DE REGISTROS,DD,Descuento Directo,NULL,NULL,NULL,2006-02-27,NULL,17419.62,7.75,9.91,Cartera Administrada,NULL,202012,37.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,37.73,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20062,2020-11-01
01-A-1005,SAL,202012,HIPOTECA,6697,PROFESIONAL INDEPENDIENTE,VOL,Pago Voluntario,NULL,NULL,NULL,2006-03-13,NULL,11327.69,7.75,9.65,Cartera Administrada,48,202012,80.14,130.69,130.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,341.52,NULL,NO,NULL,151-180 DAYS,585.48,NULL,202012,20063,2020-11-01
01-A-1007,SAL,202012,HIPOTECA,192,SERVICIOS EMPRESARIALES SA DE CV,DD,Descuento Directo,901,INTERAMERICANA TRAVEL SA DE CV,N/A,2006-04-28,2012-04-30,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20064,2020-11-01
01-A-1009,SAL,202012,HIPOTECA,39,INSTITUTO SALVADOREÑO DEL SEGURO SOCIAL,DD,Descuento Directo,NULL,NULL,NULL,2006-02-27,NULL,12072.99,7.75,9.49,Cartera Administrada,NULL,202012,6.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,6.26,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20062,2020-11-01
01-A-1010,SAL,202012,HIPOTECA,452,ASALARIADO EN EEUU (PLAN DE HERMANOS LEJANOS),VOL,Pago Voluntario,20,ESTUDIANTE,N/A,2006-03-22,NULL,11816.98,7.75,9.54,Cartera en Libros,NULL,202012,130.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,130.32,NULL,NO,NULL,CURRENT,113.43,NULL,202012,20063,2020-11-01
01-A-1011,SAL,202012,HIPOTECA,196,CLIENTE SIN EMPLEO,VOL,Pago Voluntario,NULL,NULL,NULL,2006-03-10,2008-06-06,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20063,2020-11-01
01-A-1012,SAL,202012,HIPOTECA,830,UNIVERSIDAD DE EL SALVADOR,DD,Descuento Directo,3,AMA DE CASA,N/A,2006-03-20,2010-12-06,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20063,2020-11-01
01-A-1013,SAL,202012,HIPOTECA,5944,ABOGADO-VIA JUDICIAL,ACH,Transferencia ACH,6697,PROFESIONAL INDEPENDIENTE,N/A,2006-02-27,2012-07-13,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-1014,SAL,202012,HIPOTECA,744,FUERA DEL PAIS,VOL,Pago Voluntario,3,AMA DE CASA,N/A,2006-02-27,NULL,9188.42,7.75,10.50,Cartera en Libros,330,202012,115.52,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14,NULL,NULL,114.90,HIP,1393.06,NULL,NO,NULL,301-330 DAYS,NULL,NULL,202012,20062,2020-11-01
01-A-1015,SAL,202012,HIPOTECA,908,PASTELIPAN,VOL,Pago Voluntario,NULL,NULL,NULL,2006-03-13,NULL,5577.11,7.75,10.25,Cartera Administrada,NULL,202012,4.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,4.69,NULL,NO,NULL,61-90 DAYS,555.38,NULL,202012,20063,2020-11-01
01-A-1016,SAL,202012,HIPOTECA,636,DISTRIBUIDORA DE AUTOMOVILES SA DE CV,DD,Descuento Directo,196,CLIENTE SIN EMPLEO,VOL,2006-10-13,NULL,8752.30,7.75,10.00,Cartera Administrada,NULL,202012,78.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,78.51,NULL,NO,NULL,31-60 DAYS,479.28,NULL,202012,200610,2020-11-01
01-A-1017,SAL,202012,HIPOTECA,7704,"""DISTRIBUIDORA DE INSUMOS AGRICOLAS E INDUSTRIALES",VOL,Pago Voluntario,NULL,NULL,NULL,2006-03-10,2016-10-31,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20063,2020-11-01
01-A-1018,SAL,202012,HIPOTECA,738,BAYER S.A.,VOL,Pago Voluntario,NULL,NULL,NULL,2006-02-28,NULL,30118.96,7.75,8.55,Cartera Administrada,NULL,202012,119.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,119.61,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20062,2020-11-01
01-A-1019,SAL,202012,HIPOTECA,6377,MINISTERIO DE EDUCACION-DEPARTAMENTAL DE SANTA ANA,DD,Descuento Directo,NULL,NULL,NULL,2006-03-13,NULL,6960.07,7.75,10.25,Cartera Administrada,NULL,202012,13.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,13.64,NULL,NO,NULL,CURRENT,NULL,NULL,202012,20063,2020-11-01
01-A-1021,SAL,202012,HIPOTECA,6697,PROFESIONAL INDEPENDIENTE,VOL,Pago Voluntario,6697,PROFESIONAL INDEPENDIENTE,N/A,2006-03-13,2014-05-05,NULL,7.75,NULL,Cartera Administrada,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20063,2020-11-01
01-A-1022,SAL,202012,HIPOTECA,5944,ABOGADO-VIA JUDICIAL,VOL,Pago Voluntario,5944,ABOGADO-VIA JUDICIAL,VOL,2006-02-28,2010-03-30,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20062,2020-11-01
01-A-1023,SAL,202012,HIPOTECA,196,CLIENTE SIN EMPLEO,VOL,Pago Voluntario,198,LABORATORIOS LOPEZ SA DE CV,DD,2006-03-13,2010-06-30,NULL,7.75,NULL,Cartera en Libros,NULL,202012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HIP,NULL,NULL,NO,NULL,NULL,NULL,NULL,202012,20063,2020-11-01
